"Plot Title: ELA #5 "
"#","Time, GMT-04:00","Temp, °C()","Coupler Attached()","Host Connected()","Stopped()","End Of File()"
186,06/06/12 07:30:00  PM,25.319,,,,
187,06/06/12 08:00:00  PM,25.222,,,,
188,06/06/12 08:30:00  PM,25.125,,,,
189,06/06/12 09:00:00  PM,25.028,,,,
190,06/06/12 09:30:00  PM,25.028,,,,
191,06/06/12 10:00:00  PM,24.835,,,,
192,06/06/12 10:30:00  PM,24.545,,,,
193,06/06/12 11:00:00  PM,24.062,,,,
194,06/06/12 11:30:00  PM,23.677,,,,
195,06/07/12 12:00:00  AM,23.004,,,,
196,06/07/12 12:30:00  AM,22.621,,,,
197,06/07/12 01:00:00  AM,22.238,,,,
198,06/07/12 01:30:00  AM,21.951,,,,
199,06/07/12 02:00:00  AM,21.760,,,,
200,06/07/12 02:30:00  AM,21.569,,,,
201,06/07/12 03:00:00  AM,21.378,,,,
202,06/07/12 03:30:00  AM,21.091,,,,
203,06/07/12 04:00:00  AM,21.282,,,,
204,06/07/12 04:30:00  AM,21.378,,,,
205,06/07/12 05:00:00  AM,21.378,,,,
206,06/07/12 05:30:00  AM,21.282,,,,
207,06/07/12 06:00:00  AM,21.187,,,,
208,06/07/12 06:30:00  AM,21.091,,,,
209,06/07/12 07:00:00  AM,21.091,,,,
210,06/07/12 07:30:00  AM,20.996,,,,
211,06/07/12 08:00:00  AM,21.091,,,,
212,06/07/12 08:30:00  AM,20.996,,,,
213,06/07/12 09:00:00  AM,21.091,,,,
214,06/07/12 09:30:00  AM,22.142,,,,
215,06/07/12 10:00:00  AM,23.581,,,,
216,06/07/12 10:30:00  AM,30.558,,,,
217,06/07/12 11:00:00  AM,28.060,,,,
218,06/07/12 11:30:00  AM,22.621,,,,
219,06/07/12 12:00:00  PM,22.429,,,,
220,06/07/12 12:30:00  PM,22.525,,,,
221,06/07/12 01:00:00  PM,22.333,,,,
222,06/07/12 01:30:00  PM,22.812,,,,
223,06/07/12 02:00:00  PM,22.717,,,,
224,06/07/12 02:30:00  PM,23.677,,,,
225,06/07/12 03:00:00  PM,23.677,,,,
226,06/07/12 03:30:00  PM,22.621,,,,
227,06/07/12 04:00:00  PM,23.004,,,,
228,06/07/12 04:30:00  PM,22.717,,,,
229,06/07/12 05:00:00  PM,23.004,,,,
230,06/07/12 05:30:00  PM,23.004,,,,
231,06/07/12 06:00:00  PM,23.196,,,,
232,06/07/12 06:30:00  PM,23.388,,,,
233,06/07/12 07:00:00  PM,23.677,,,,
234,06/07/12 07:30:00  PM,23.484,,,,
235,06/07/12 08:00:00  PM,23.484,,,,
236,06/07/12 08:30:00  PM,23.484,,,,
237,06/07/12 09:00:00  PM,23.581,,,,
238,06/07/12 09:30:00  PM,23.677,,,,
239,06/07/12 10:00:00  PM,23.773,,,,
240,06/07/12 10:30:00  PM,23.869,,,,
241,06/07/12 11:00:00  PM,23.966,,,,
242,06/07/12 11:30:00  PM,23.773,,,,
243,06/08/12 12:00:00  AM,23.773,,,,
244,06/08/12 12:30:00  AM,23.773,,,,
245,06/08/12 01:00:00  AM,23.677,,,,
246,06/08/12 01:30:00  AM,23.581,,,,
247,06/08/12 02:00:00  AM,23.484,,,,
248,06/08/12 02:30:00  AM,23.484,,,,
249,06/08/12 03:00:00  AM,23.388,,,,
250,06/08/12 03:30:00  AM,23.292,,,,
251,06/08/12 04:00:00  AM,23.292,,,,
252,06/08/12 04:30:00  AM,23.196,,,,
253,06/08/12 05:00:00  AM,23.196,,,,
254,06/08/12 05:30:00  AM,23.100,,,,
255,06/08/12 06:00:00  AM,23.100,,,,
256,06/08/12 06:30:00  AM,23.004,,,,
257,06/08/12 07:00:00  AM,23.004,,,,
258,06/08/12 07:30:00  AM,22.908,,,,
259,06/08/12 08:00:00  AM,22.908,,,,
260,06/08/12 08:30:00  AM,22.908,,,,
261,06/08/12 09:00:00  AM,22.908,,,,
262,06/08/12 09:30:00  AM,22.908,,,,
263,06/08/12 10:00:00  AM,23.004,,,,
264,06/08/12 10:30:00  AM,22.908,,,,
265,06/08/12 11:00:00  AM,23.004,,,,
266,06/08/12 11:30:00  AM,22.908,,,,
267,06/08/12 12:00:00  PM,22.908,,,,
268,06/08/12 12:30:00  PM,23.100,,,,
269,06/08/12 01:00:00  PM,23.196,,,,
270,06/08/12 01:30:00  PM,23.292,,,,
271,06/08/12 02:00:00  PM,23.388,,,,
272,06/08/12 02:30:00  PM,23.388,,,,
273,06/08/12 03:00:00  PM,23.484,,,,
274,06/08/12 03:30:00  PM,23.484,,,,
275,06/08/12 04:00:00  PM,23.869,,,,
276,06/08/12 04:30:00  PM,23.966,,,,
277,06/08/12 05:00:00  PM,23.581,,,,
278,06/08/12 05:30:00  PM,23.966,,,,
279,06/08/12 06:00:00  PM,23.966,,,,
280,06/08/12 06:30:00  PM,23.677,,,,
281,06/08/12 07:00:00  PM,23.677,,,,
282,06/08/12 07:30:00  PM,23.773,,,,
283,06/08/12 08:00:00  PM,23.581,,,,
284,06/08/12 08:30:00  PM,23.581,,,,
285,06/08/12 09:00:00  PM,23.484,,,,
286,06/08/12 09:30:00  PM,23.388,,,,
287,06/08/12 10:00:00  PM,23.388,,,,
288,06/08/12 10:30:00  PM,23.292,,,,
289,06/08/12 11:00:00  PM,23.292,,,,
290,06/08/12 11:30:00  PM,23.292,,,,
291,06/09/12 12:00:00  AM,23.196,,,,
292,06/09/12 12:30:00  AM,23.196,,,,
293,06/09/12 01:00:00  AM,23.196,,,,
294,06/09/12 01:30:00  AM,23.100,,,,
295,06/09/12 02:00:00  AM,23.100,,,,
296,06/09/12 02:30:00  AM,23.004,,,,
297,06/09/12 03:00:00  AM,23.004,,,,
298,06/09/12 03:30:00  AM,23.004,,,,
299,06/09/12 04:00:00  AM,22.908,,,,
300,06/09/12 04:30:00  AM,22.908,,,,
301,06/09/12 05:00:00  AM,22.908,,,,
302,06/09/12 05:30:00  AM,22.812,,,,
303,06/09/12 06:00:00  AM,22.812,,,,
304,06/09/12 06:30:00  AM,22.812,,,,
305,06/09/12 07:00:00  AM,22.812,,,,
306,06/09/12 07:30:00  AM,22.812,,,,
307,06/09/12 08:00:00  AM,22.812,,,,
308,06/09/12 08:30:00  AM,22.812,,,,
309,06/09/12 09:00:00  AM,22.812,,,,
310,06/09/12 09:30:00  AM,22.717,,,,
311,06/09/12 10:00:00  AM,22.812,,,,
312,06/09/12 10:30:00  AM,22.812,,,,
313,06/09/12 11:00:00  AM,22.908,,,,
314,06/09/12 11:30:00  AM,23.196,,,,
315,06/09/12 12:00:00  PM,23.196,,,,
316,06/09/12 12:30:00  PM,23.484,,,,
317,06/09/12 01:00:00  PM,23.581,,,,
318,06/09/12 01:30:00  PM,23.196,,,,
319,06/09/12 02:00:00  PM,23.292,,,,
320,06/09/12 02:30:00  PM,23.773,,,,
321,06/09/12 03:00:00  PM,23.677,,,,
322,06/09/12 03:30:00  PM,23.388,,,,
323,06/09/12 04:00:00  PM,23.388,,,,
324,06/09/12 04:30:00  PM,23.581,,,,
325,06/09/12 05:00:00  PM,23.869,,,,
326,06/09/12 05:30:00  PM,23.773,,,,
327,06/09/12 06:00:00  PM,24.062,,,,
328,06/09/12 06:30:00  PM,24.062,,,,
329,06/09/12 07:00:00  PM,23.966,,,,
330,06/09/12 07:30:00  PM,24.062,,,,
331,06/09/12 08:00:00  PM,24.062,,,,
332,06/09/12 08:30:00  PM,24.062,,,,
333,06/09/12 09:00:00  PM,23.966,,,,
334,06/09/12 09:30:00  PM,23.966,,,,
335,06/09/12 10:00:00  PM,23.869,,,,
336,06/09/12 10:30:00  PM,23.869,,,,
337,06/09/12 11:00:00  PM,23.869,,,,
338,06/09/12 11:30:00  PM,23.869,,,,
339,06/10/12 12:00:00  AM,23.773,,,,
340,06/10/12 12:30:00  AM,23.773,,,,
341,06/10/12 01:00:00  AM,23.773,,,,
342,06/10/12 01:30:00  AM,23.677,,,,
343,06/10/12 02:00:00  AM,23.677,,,,
344,06/10/12 02:30:00  AM,23.677,,,,
345,06/10/12 03:00:00  AM,23.581,,,,
346,06/10/12 03:30:00  AM,23.581,,,,
347,06/10/12 04:00:00  AM,23.484,,,,
348,06/10/12 04:30:00  AM,23.484,,,,
349,06/10/12 05:00:00  AM,23.388,,,,
350,06/10/12 05:30:00  AM,23.388,,,,
351,06/10/12 06:00:00  AM,23.292,,,,
352,06/10/12 06:30:00  AM,23.292,,,,
353,06/10/12 07:00:00  AM,23.292,,,,
354,06/10/12 07:30:00  AM,23.292,,,,
355,06/10/12 08:00:00  AM,23.196,,,,
356,06/10/12 08:30:00  AM,23.196,,,,
357,06/10/12 09:00:00  AM,23.196,,,,
358,06/10/12 09:30:00  AM,23.100,,,,
359,06/10/12 10:00:00  AM,23.004,,,,
360,06/10/12 10:30:00  AM,22.908,,,,
361,06/10/12 11:00:00  AM,22.908,,,,
362,06/10/12 11:30:00  AM,22.908,,,,
363,06/10/12 12:00:00  PM,22.908,,,,
364,06/10/12 12:30:00  PM,22.908,,,,
365,06/10/12 01:00:00  PM,23.100,,,,
366,06/10/12 01:30:00  PM,23.100,,,,
367,06/10/12 02:00:00  PM,23.196,,,,
368,06/10/12 02:30:00  PM,23.292,,,,
369,06/10/12 03:00:00  PM,23.196,,,,
370,06/10/12 03:30:00  PM,23.292,,,,
371,06/10/12 04:00:00  PM,23.388,,,,
372,06/10/12 04:30:00  PM,23.388,,,,
373,06/10/12 05:00:00  PM,23.292,,,,
374,06/10/12 05:30:00  PM,23.292,,,,
375,06/10/12 06:00:00  PM,23.196,,,,
376,06/10/12 06:30:00  PM,23.196,,,,
377,06/10/12 07:00:00  PM,23.196,,,,
378,06/10/12 07:30:00  PM,23.100,,,,
379,06/10/12 08:00:00  PM,23.100,,,,
380,06/10/12 08:30:00  PM,23.004,,,,
381,06/10/12 09:00:00  PM,23.004,,,,
382,06/10/12 09:30:00  PM,22.908,,,,
383,06/10/12 10:00:00  PM,22.908,,,,
384,06/10/12 10:30:00  PM,22.812,,,,
385,06/10/12 11:00:00  PM,22.717,,,,
386,06/10/12 11:30:00  PM,22.717,,,,
387,06/11/12 12:00:00  AM,22.717,,,,
388,06/11/12 12:30:00  AM,22.717,,,,
389,06/11/12 01:00:00  AM,22.621,,,,
390,06/11/12 01:30:00  AM,22.621,,,,
391,06/11/12 02:00:00  AM,22.525,,,,
392,06/11/12 02:30:00  AM,22.333,,,,
393,06/11/12 03:00:00  AM,22.333,,,,
394,06/11/12 03:30:00  AM,22.238,,,,
395,06/11/12 04:00:00  AM,22.142,,,,
396,06/11/12 04:30:00  AM,22.046,,,,
397,06/11/12 05:00:00  AM,21.951,,,,
398,06/11/12 05:30:00  AM,21.855,,,,
399,06/11/12 06:00:00  AM,21.855,,,,
400,06/11/12 06:30:00  AM,21.760,,,,
401,06/11/12 07:00:00  AM,21.760,,,,
402,06/11/12 07:30:00  AM,21.760,,,,
403,06/11/12 08:00:00  AM,21.664,,,,
404,06/11/12 08:30:00  AM,21.664,,,,
405,06/11/12 09:00:00  AM,21.569,,,,
406,06/11/12 09:30:00  AM,21.569,,,,
407,06/11/12 10:00:00  AM,21.569,,,,
408,06/11/12 10:30:00  AM,21.473,,,,
409,06/11/12 11:00:00  AM,21.378,,,,
410,06/11/12 11:30:00  AM,21.569,,,,
