FishID,Sample type,Lake,Year,Sampling month,Sampling date,Temperature,Conductivity,Vol. pre-filtered water (L),Incub. Start time (24h),Incub. End time (24h),Time elapsed (min),Total length (mm),Fork length (mm),Wet.mass,Mass,Tag analysis date,TDN analysis date,TDP analysis date,DOC analysis date,Tag (µg/L),Tag excretion (µg),Tag.excretion.rate,TDN (µg/L),N excretion (µg),N.excretion.rate,TDP (µg/L),P excretion (µg),P.excretion.rate,DOC (mg/L),C excretion (mg),C excretion (mg C/ind/h),C.excretion.rate,Excreted.CN,Excreted.NP,Excreted.CP,Notes,Total.length.cm,Fork.length,ID,Species.code,Period,SiteClass,Treatment,massnorm.N.excr,massnorm.P.excr,massnorm.C.excr,massnorm.Tag.excr,massnorm.NP.excr,massnorm.CN.excr,massnorm.CP.excr,massnorm.NP.excr2,massnorm.NAg.excr,massnorm.PAg.excr
12L2394,F4,239,2012,8,6,NA,NA,0.75,959,1030,31,59,55,1,0.25,NA,NA,NA,NA,NA,NA,NA,356.6571926,13.34642587,25.831792,15.12388881,12.26,23.72604796,NA,NA,NA,NA,NA,2.410808917,NA,NA,5.9,55,NA,NA,Before,Control,0,103.327168,94.90419184,NA,NA,2.4108089175421195,NA,NA,9.643235668,NA,NA
12L2395,F5,239,2012,8,6,NA,NA,0.75,959,1030,31,60,56,1,0.25,NA,NA,NA,NA,NA,NA,NA,392.4907046,49.17993788,95.18697654,12.10611875,9.24,17.88520269,NA,NA,NA,NA,NA,11.78466725,NA,NA,6,56,NA,NA,Before,Control,0,380.74790616,71.54081076,NA,NA,11.784667246539964,NA,NA,47.138669,NA,NA
12L2396,F6,239,2012,8,6,NA,NA,0.75,1000,1030,30,59,56,1,0.25,NA,NA,NA,NA,NA,NA,NA,392.4128137,49.10204703,98.20409405,12.29842762,9.43,18.86599386,NA,NA,NA,NA,NA,11.52613131,NA,NA,5.9,56,NA,NA,Before,Control,0,392.8163762,75.46397544,NA,NA,11.526131310809497,NA,NA,46.10452524,NA,NA
12L2397,F7,239,2012,8,6,NA,NA,0.75,1001,1030,29,56,53,1,0.25,NA,NA,NA,NA,NA,NA,NA,405.7922492,62.4814825,129.2720327,8.378285146,5.51,11.40590577,NA,NA,NA,NA,NA,25.09622833,NA,NA,5.6,53,NA,NA,Before,Control,0,517.0881308,45.62362308,NA,NA,25.096228308072874,NA,NA,100.38491332,NA,NA
12L2398,F8,239,2012,8,6,NA,NA,0.75,1051,1121,30,58,55,1,0.25,NA,NA,NA,NA,NA,NA,NA,381.6273902,38.31662349,76.63324699,14.72447806,11.86,23.71809474,NA,NA,NA,NA,NA,7.15436488,NA,NA,5.8,55,NA,NA,Before,Control,0,306.53298796,94.87237896,NA,NA,7.1543648808819,NA,NA,28.61745952,NA,NA
12L2399,F9,239,2012,8,6,NA,NA,0.75,1051,1122,31,60,57,1,0.25,NA,NA,NA,NA,NA,NA,NA,364.7782602,21.46749344,41.54998731,12.1800837,9.31,18.02836066,NA,NA,NA,NA,NA,5.103267294,NA,NA,6,57,NA,NA,Before,Control,0,166.19994924,72.11344264,NA,NA,5.10326729448099,NA,NA,20.413069176,NA,NA
12L23910,F10,239,2012,8,6,NA,NA,0.75,1052,1122,30,63,60,1,0.25,NA,NA,NA,NA,NA,NA,NA,357.4047804,14.09401365,28.1880273,11.5587781,8.69,17.38669482,NA,NA,NA,NA,NA,3.589891398,NA,NA,6.3,60,NA,NA,Before,Control,0,112.7521092,69.54677928,NA,NA,3.5898913974430546,NA,NA,14.359565592,NA,NA
12L23911,F11,239,2012,8,6,NA,NA,0.75,1053,1123,30,60,57,1,0.25,NA,NA,NA,NA,NA,NA,NA,404.9289067,61.61813995,123.2362799,13.46707387,10.6,21.20328636,NA,NA,NA,NA,NA,12.86971885,NA,NA,6,57,NA,NA,Before,Control,0,492.9451196,84.81314544,NA,NA,12.869718845993349,NA,NA,51.4788754,NA,NA
12L23912,F12,239,2012,8,6,NA,NA,0.75,1054,1124,30,61,58,1,0.25,NA,NA,NA,NA,NA,NA,NA,426.5206573,83.20989058,166.4197812,11.85463791,8.99,17.97841443,NA,NA,NA,NA,NA,20.49685445,NA,NA,6.1,58,NA,NA,Before,Control,0,665.6791248,71.91365772,NA,NA,20.496854465141745,NA,NA,81.9874178,NA,NA
12L23913,F13,239,2012,8,6,NA,NA,0.75,1054,1125,31,63,59,1,0.25,NA,NA,NA,NA,NA,NA,NA,419.9014923,76.59072561,148.2401141,27.55000081,24.68,47.77658733,NA,NA,NA,NA,NA,6.870435609,NA,NA,6.3,59,NA,NA,Before,Control,0,592.9604564,191.10634932,NA,NA,6.870435610406213,NA,NA,27.481742436,NA,NA
12L23914,F14,239,2012,8,6,NA,NA,0.75,1055,1127,32,64,57,1,0.25,NA,NA,NA,NA,NA,NA,NA,353.6540147,10.34324795,19.3935899,14.84282199,11.98,22.45760868,NA,NA,NA,NA,NA,1.91217817,NA,NA,6.4,57,NA,NA,Before,Control,0,77.5743596,89.83043472,NA,NA,1.9121781698213165,NA,NA,7.64871268,NA,NA
12L23915,F15,239,2012,8,6,NA,NA,0.75,1056,1128,32,61,58,1,0.25,NA,NA,NA,NA,NA,NA,NA,346.9700019,3.659235217,6.861066031,20.4197794,17.55,32.91440383,NA,NA,NA,NA,NA,0.461571796,NA,NA,6.1,58,NA,NA,Before,Control,0,27.444264124,131.65761532,NA,NA,0.46157179621668043,NA,NA,1.846287184,NA,NA
12L23916,F16,239,2012,8,6,NA,NA,0.75,1057,1129,32,61,58,1,0.25,NA,NA,NA,NA,NA,NA,NA,286.9754444,-56.33532237,NA,15.96708926,13.1,24.56560982,NA,NA,NA,NA,NA,NA,NA,NA,6.1,58,NA,NA,Before,Control,0,NA,98.26243928,NA,NA,NA,NA,NA,NA,NA,NA
12L23917,F17,239,2012,8,6,NA,NA,0.75,1058,1130,32,61,58,1,0.25,NA,NA,NA,NA,NA,NA,NA,333.7863967,-9.524369976,NA,30.43463396,27.57,51.69225612,NA,NA,NA,NA,NA,NA,NA,NA,6.1,58,NA,NA,Before,Control,0,NA,206.76902448,NA,NA,NA,NA,NA,NA,NA,NA
12L23918,F18,239,2012,8,6,NA,NA,0.75,1059,1131,32,58,55,1,0.25,NA,NA,NA,NA,NA,NA,NA,274.3250487,-68.98571807,NA,15.12388881,12.26,22.98460896,NA,NA,NA,NA,NA,NA,NA,NA,5.8,55,NA,NA,Before,Control,0,NA,91.93843584,NA,NA,NA,NA,NA,NA,NA,NA
12L23919,F19,239,2012,8,6,NA,NA,0.75,1059,1132,33,62,58,1,0.25,NA,NA,NA,NA,NA,NA,NA,617.011635,NA,NA,32.53523861,NA,NA,NA,NA,NA,NA,NA,NA,NA,died during excretion so will not consider its excretion,6.2,58,NA,NA,Before,Control,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12L23920,F20,239,2012,8,6,NA,NA,0.75,1100,1133,33,60,57,1,0.25,NA,NA,NA,NA,NA,NA,NA,322.1939388,-21.11682795,NA,18.14165887,15.28,27.77496031,NA,NA,NA,NA,NA,NA,NA,NA,6,57,NA,NA,Before,Control,0,NA,111.09984124,NA,NA,NA,NA,NA,NA,NA,NA
12L239C1,C1,239,2012,8,6,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.2116594,-7.099107308,NA,2.327952038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Before,Control,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12L239C2,C2,239,2012,8,6,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373.5622246,30.25145783,NA,2.978843619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Before,Control,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12L239C3,C3,239,2012,8,6,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.1584162,-23.15235052,NA,3.289496419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Before,Control,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12L239C4,C4,239,2012,8,6,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Before,Control,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12L239C5,C5,239,2012,8,6,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Before,Control,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,239,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53,0.3825,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.51164374,NA,NA,18.31616397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,YP,After,Control,0,241.8605065098039,47.885396,NA,NA,11.183958140694207,NA,NA,NA,NA,NA
NA,NA,239,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.48754431,NA,NA,4.607839994,NA,NA,NA,-0.1104,NA,NA,NA,NA,NA,NA,104,YP,After,Control,0,141.26690298666668,24.575146634666666,-0.5888,NA,12.728521617181586,-0.00486266293668354,-0.06189451030664413,NA,NA,NA
NA,NA,239,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.14484155,NA,NA,9.299458896,NA,NA,NA,-0.092727273,NA,NA,NA,NA,NA,NA,118,YP,After,Control,0,138.10350645833336,38.74774540000001,-0.3863636375,NA,7.892088127621805,-0.003263911168101511,-0.02575907457938615,NA,NA,NA
NA,NA,239,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86,0.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.33504247,NA,NA,5.222218659,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,122,YP,After,Control,0,149.10761821505378,11.230577761290322,0.21505376344086022,NA,29.398921045966553,0.0016826508286505511,0.04946811885942775,NA,NA,NA
NA,NA,222,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.65083346,NA,NA,17.44392712,NA,NA,NA,0.444193548,NA,NA,NA,NA,NA,NA,1007,YP,After,Impact,0,130.68790874509804,34.20377866666667,0.8709677411764706,NA,8.460479533103797,0.007775233693229198,0.06578220552666468,NA,NA,NA
NA,NA,222,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31,0.5775,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5355654,NA,NA,11.18200457,NA,NA,NA,0.974903226,NA,NA,NA,NA,NA,NA,1008,YP,After,Impact,0,229.49881454545454,19.362778476190478,1.6881441142857143,NA,26.24499098197024,0.008581750065103658,0.22522795306816798,NA,NA,NA
NA,NA,222,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.95,0.7375,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.73219357,NA,NA,10.2874442,NA,NA,NA,-0.044709677,NA,NA,NA,NA,NA,NA,1009,YP,After,Impact,0,63.36568619661016,13.94907688135593,-0.06062329084745763,NA,10.05871104693678,-0.001116174650676329,-0.011227278289068793,NA,NA,NA
NA,NA,222,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.09,0.7725,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.87252791,NA,NA,46.21895221,NA,NA,NA,-0.0252,NA,NA,NA,NA,NA,NA,1010,YP,After,Impact,0,89.15537593527509,59.83035884789644,-0.03262135922330097,NA,3.2995870171384216,-4.26875575678285e-4,-0.0014085131074415588,NA,NA,NA
NA,NA,222,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.86,1.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.383027,NA,NA,387.0464514,NA,NA,NA,0.179612903,NA,NA,NA,NA,NA,NA,1012,YP,After,Impact,0,66.11255218658891,225.68306204081634,0.10473055568513119,NA,0.6486622368463637,0.0018481459913160844,0.0011988225127457315,NA,NA,NA
NA,NA,222,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.83,1.7075,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.5977142,NA,NA,25.04769023,NA,NA,NA,-0.077419355,NA,NA,NA,NA,NA,NA,1013,YP,After,Impact,0,72.38519133235725,14.669218289897511,-0.04534076427525622,NA,10.926382846416598,-7.307787317747445e-4,-0.007984768199389643,NA,NA,NA
NA,NA,222,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,191.0486981,NA,NA,33.27764559,NA,NA,NA,4.6504,NA,NA,NA,NA,NA,NA,1014,YP,After,Impact,0,100.55194636842106,17.514550310526317,2.4475789473684215,NA,12.712329716704405,0.02839834409039958,0.3610091134855834,NA,NA,NA
NA,NA,222,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.41,1.1025,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.16314322,NA,NA,95.5191679,NA,NA,NA,-0.0376,NA,NA,NA,NA,NA,NA,1015,YP,After,Impact,0,89.03686459863945,86.6387010430839,-0.034104308390022674,NA,2.275577253028275,-4.4687512265529375e-4,-0.0010168988640586066,NA,NA,NA
